datetime,nat_demand,T2M_toc,W2M_toc,holiday,school,nat_demand1,Jarak_Minimum,Klaster
2015-09-01 11:00:00,0.6128660890464672,28.89864502,32.33573644,1,0,1088.0395,0.05760400651905384,1
2015-09-01 12:00:00,0.6084702581983805,29.32561646,30.63581063,1,0,1080.8465,0.06199983736714054,1
2015-09-01 13:00:00,0.6039408962728146,29.53103027,29.2545632,1,0,1073.435,0.06652919929270651,1
2015-09-01 14:00:00,0.6049152147937522,29.44896851,28.52237981,1,0,1075.0293,0.06555488077176885,1
2015-09-01 15:00:00,0.5954995932343928,29.02315674,28.31445613,1,0,1059.6223,0.07497050233112823,1
2015-09-01 16:00:00,0.5750515546073051,28.23635254,28.32780678,1,0,1026.1627,0.095418540958216,1
2015-09-01 17:00:00,0.5574725702110683,27.18654785,27.23120611,1,0,997.3978,0.11299752535445273,1
2015-09-01 18:00:00,0.592558915011411,26.24648438,24.34009245,1,0,1054.8104,0.07791118055411006,1
2015-09-01 19:00:00,0.6237584970988618,25.8449646,22.53311699,1,0,1105.863,0.04671159846665929,1
2015-09-01 20:00:00,0.61148867167562,25.64995728,22.215401,1,0,1085.7856,0.05898142388990102,1
2015-09-01 21:00:00,0.596533802124177,25.47780762,21.30097895,1,0,1061.3146,0.07393629344134411,1
2015-09-01 22:00:00,0.5797579597966955,25.30446777,20.63624201,1,0,1033.8639,0.09071213576882553,1
2015-09-01 23:00:00,0.5528603395710578,25.17159424,20.98972514,1,0,989.8507,0.11760975599446322,1
2015-10-01 00:00:00,0.5282028635907625,25.05278931,20.91818973,0,0,949.5031,0.14226723197475855,1
2015-10-01 01:00:00,0.5022024377580175,24.97649536,21.33533262,0,0,906.958,0.16826765780750352,1
2015-10-01 02:00:00,0.4756523650095532,24.90627441,22.1770574,0,0,863.5135,0.19481773055596785,1
2015-10-01 03:00:00,0.4664434263353353,24.87972412,22.74218765,0,0,848.4447,0.20402666923018575,1
2015-10-01 04:00:00,0.46121059702630884,24.90792236,22.63002542,0,0,839.8821,0.20925949853921222,1
2015-10-01 05:00:00,0.465626106138445,24.93251953,21.73165785,0,0,847.1073,0.20484398942707605,1
2015-10-01 06:00:00,0.4664599878557,24.95241699,21.40142949,0,0,848.4718,0.2040101077098211,1
2015-10-01 07:00:00,0.49661973869220954,25.5989624,23.84016832,0,0,897.8229,0.17385035687331152,1
2015-10-01 08:00:00,0.5723071701238485,26.63179932,28.82510312,0,0,1021.672,0.0981629254416726,1
2015-10-01 09:00:00,0.6256413158476272,27.65575562,30.75907248,0,0,1108.9439,0.044828779717893896,1
2015-10-01 10:00:00,0.6601893195671857,28.54195557,31.13785232,0,0,1165.4756,0.010280775998335323,1
2015-10-01 11:00:00,0.668492935869882,29.225,30.47848745,0,0,1179.063,0.0019771596956390525,1
2015-10-01 12:00:00,0.6648426178886909,29.69823608,29.25846332,0,0,1173.0899,0.005627477676830139,1
2015-10-01 13:00:00,0.6577057026386963,29.95437012,28.03529111,0,0,1161.4116,0.012764392926824741,1
2015-10-01 14:00:00,0.6405340949758581,29.92583618,27.07778833,0,0,1133.3133,0.029936000589662948,1
2015-10-01 15:00:00,0.6205480677655857,29.54287109,26.54282254,0,0,1100.6097,0.049922027799935376,1
2015-10-01 16:00:00,0.6095953415559958,28.78487549,26.1584519,0,0,1082.6875,0.060874754009525245,1
2015-10-01 17:00:00,0.5904829803794264,27.63277588,25.21652312,0,0,1051.4135,0.07998711518609469,1
2015-10-01 18:00:00,0.6133729571272961,26.51540527,23.11530896,0,0,1088.8689,0.05709713843822495,1
2015-10-01 19:00:00,0.6472313660284229,26.02590332,21.97516373,0,0,1144.2722,0.023238729537098157,1
2015-10-01 20:00:00,0.6215484202631851,25.81981812,21.47844098,0,0,1102.2466,0.04892167530233593,1
2015-10-01 21:00:00,0.5982672005139328,25.63549194,21.41653192,0,0,1064.151,0.07220289505158828,1
2015-10-01 22:00:00,0.5776756694520985,25.48464355,21.35914721,0,0,1030.4566,0.09279442611342259,1
2015-10-01 23:00:00,0.5465925069081707,25.3689209,21.01866206,0,0,979.5945,0.12387758865735032,1
2015-11-01 00:00:00,0.5325256648564294,25.27050171,20.74193604,0,0,956.5766,0.13794443070909168,1
2015-11-01 01:00:00,0.5127880604516272,25.16906128,20.80437922,0,0,924.2795,0.1576820351138939,1
2015-11-01 02:00:00,0.4902852321595147,25.08928833,20.88498095,0,0,887.4576,0.18018486340600637,1
2015-11-01 03:00:00,0.4728699684756654,25.01564941,20.33541556,0,0,858.9606,0.19760012708985564,1
2015-11-01 04:00:00,0.4658588230002484,24.98214111,19.31498005,0,0,847.4881,0.20461127256527267,1
2015-11-01 05:00:00,0.46296459036943316,24.94185791,18.36965568,0,0,842.7522,0.2075055051960879,1
2015-11-01 06:00:00,0.441372829035242,25.04668579,18.80625884,0,0,807.4211,0.22909726653027906,1
2015-11-01 07:00:00,0.4448934049214728,25.82915649,21.24396746,0,0,813.1819,0.22557669064404828,1
2015-11-01 08:00:00,0.48193932592289845,26.98562012,25.27442938,0,0,873.801,0.1885307696426226,1
2015-11-01 09:00:00,0.5195347105021796,28.05263672,25.94789621,0,0,935.3192,0.15093538506334148,1
2015-11-01 10:00:00,0.5645662788378237,28.93520508,24.96657375,0,0,1009.0054,0.10590381672769733,1
2015-11-01 11:00:00,0.6020733556793672,29.6249939,23.46153865,0,0,1070.3791,0.06839673988615391,1
2015-11-01 12:00:00,0.6022101868383949,30.080896,21.90361453,0,0,1070.603,0.06825990872712617,1
2015-11-01 13:00:00,0.603765441937143,30.34645996,21.08088592,0,0,1073.1479,0.06670465362837807,1
2015-11-01 14:00:00,0.5981925208907385,30.34563599,21.12110141,0,0,1064.0288,0.07227757467478257,1
2015-11-01 15:00:00,0.5961143862043881,30.04091797,21.859912,0,0,1060.6283,0.074355709361133,1
2015-11-01 16:00:00,0.577939431525508,29.32253418,23.35897553,0,0,1030.8882,0.09253066404001309,1
2015-11-01 17:00:00,0.5685315101564288,28.02776489,24.68105765,0,0,1015.4938,0.10193858540909229,1
2015-11-01 18:00:00,0.6041291231463319,26.71947632,24.5335225,0,0,1073.743,0.06634097241918913,1
2015-11-01 19:00:00,0.6283916282553472,26.11309204,23.9668374,0,0,1113.4443,0.04207846731017384,1
2015-11-01 20:00:00,0.6337722278826091,25.90975342,23.55925107,0,0,1122.2487,0.036697867682911944,1
2015-11-01 21:00:00,0.6175232374631126,25.84249268,23.8327224,0,0,1095.6601,0.05294685810240851,1
2015-11-01 22:00:00,0.5876719831387833,25.74157104,23.0873029,0,0,1046.8138,0.08279811242673774,1
2015-11-01 23:00:00,0.5657318187507212,25.59505615,21.71383312,0,0,1010.9126,0.10473827681479986,1
2015-12-01 00:00:00,0.5400794904087408,25.44799194,20.71974567,0,0,968.9371,0.13039060515678025,1
2015-12-01 01:00:00,0.5233406212171288,25.29989014,20.03641759,0,0,941.5469,0.1471294743483923,1
2015-12-01 02:00:00,0.4969356909441851,25.1819397,19.38203567,0,0,898.3399,0.17353440462133596,1
2015-12-01 03:00:00,0.4868544918265536,25.11611328,18.3414971,0,0,881.8438,0.18361560373896746,1
2015-12-01 04:00:00,0.4799670382965908,25.06435547,17.19428896,0,0,870.5737,0.19050305726893024,1
2015-12-01 05:00:00,0.48380069414159754,25.0118042,16.09437229,0,0,876.8468,0.18666940142392352,1
2015-12-01 06:00:00,0.500273540092813,25.01229248,15.39820954,0,0,903.8017,0.17019655547270807,1
2015-12-01 07:00:00,0.5702719976102522,25.78249512,18.44944331,0,0,1018.3418,0.1001980979552689,1
2015-12-01 21:00:00,0.668881795479035,26.36818848,17.05127488,0,0,1179.6993,0.0015883000864860275,1
2015-12-01 22:00:00,0.6281727228459513,26.19384155,18.03459977,0,0,1113.0861,0.04229737271956979,1
2015-12-01 23:00:00,0.6016066385907136,26.02736816,19.04214907,0,0,1069.6154,0.06886345697480745,1
2015-01-13 00:00:00,0.5643199338614768,25.88366089,19.53103816,0,0,1008.6023,0.10615016170404423,1
2015-01-13 01:00:00,0.5367610139610561,25.74315796,19.6964421,0,0,963.507,0.13370908160446493,1
2015-01-13 02:00:00,0.5181115808906211,25.63292847,20.07176444,0,0,932.9905,0.15235851467489991,1
2015-01-13 03:00:00,0.5068410079377962,25.5715271,20.4463092,0,0,914.5482,0.16362908762772488,1
2015-01-13 04:00:00,0.49186261002716336,25.52474365,20.10654939,0,0,890.0387,0.1786074855383577,1
2015-01-13 05:00:00,0.4972970498737658,25.45519409,19.09552294,0,0,898.9312,0.1731730456917553,1
2015-01-13 06:00:00,0.5214908032838501,25.44509277,17.9438547,0,0,938.52,0.14897929228167095,1
2015-01-13 07:00:00,0.5786521269147807,26.18972168,20.35111109,0,0,1032.0544,0.09181796865074032,1
2015-01-13 21:00:00,0.6657828966795802,26.16848145,14.33404126,0,0,1174.6285,0.004687198885940824,1
2015-01-13 22:00:00,0.6291361022076812,25.92312012,14.09376792,0,0,1114.6625,0.04133399335783983,1
2015-01-13 23:00:00,0.598289751071182,25.72945557,14.86382469,0,0,1064.1879,0.07218034449433908,1
2015-01-14 00:00:00,0.5604464325874009,25.60384521,15.33671894,0,0,1002.264,0.11002366297812016,1
2015-01-14 01:00:00,0.5460247095439337,25.50057373,16.13207424,0,0,978.6654,0.12444538602158739,1
2015-01-14 02:00:00,0.5353061057864363,25.39159546,17.07806966,0,0,961.1263,0.13516398977908473,1
2015-01-14 03:00:00,0.5284536697884624,25.31911621,18.2026352,0,0,949.9135,0.14201642577705864,1
2015-01-14 04:00:00,0.5231134044912399,25.26540527,18.35268518,0,0,941.1751,0.14735669107428118,1
2015-01-14 05:00:00,0.5267257715346211,25.19832764,17.98756124,0,0,947.0861,0.14374432403089998,1
2015-01-14 06:00:00,0.5456802788104453,25.15053711,17.68645145,0,0,978.1018,0.12478981675507572,1
2015-01-14 07:00:00,0.5943548927253491,25.90099487,21.5763172,0,0,1057.7492,0.07611520284017192,1
2015-01-14 22:00:00,0.6492225985673247,26.02254639,19.18850218,0,0,1147.5305,0.02124749699819639,1
2015-01-14 23:00:00,0.6067286707173741,25.89464722,20.03328,0,0,1077.9967,0.06374142484814693,1
2015-01-15 00:00:00,0.5648159850083407,25.75344238,19.38819664,0,0,1009.414,0.10565411055718033,1
2015-01-15 01:00:00,0.5251620828941373,25.60134277,17.60904375,0,0,944.5274,0.1453080126713837,1
2015-01-15 02:00:00,0.512195512475775,25.44228516,15.5149793,0,0,923.3099,0.15827458308974607,1
2015-01-15 03:00:00,0.5058603337042462,25.24129639,13.44602246,0,0,912.9435,0.16460976186127485,1
2015-01-15 04:00:00,0.5031681393993558,25.07860718,12.89666481,0,0,908.5382,0.16730195616616528,1
2015-01-15 05:00:00,0.5079476352837875,24.96352539,13.39505674,0,0,916.359,0.16252246028173356,1
2015-01-15 06:00:00,0.5284682757049464,24.97808228,14.03898278,0,0,949.9374,0.1420018198605747,1
2015-01-15 07:00:00,0.5893261184587496,25.90999756,19.07768345,0,0,1049.5205,0.08114397710677146,1
2015-01-15 21:00:00,0.6609958228301108,25.97030029,17.57069491,0,0,1166.7953,0.009474272735410239,1
2015-01-15 22:00:00,0.631768345031104,25.84291992,17.37593735,0,0,1118.9697,0.038701750534417045,1
2015-01-15 23:00:00,0.607144664330372,25.75591431,18.10998525,0,0,1078.6774,0.06332543123514911,1
2015-01-16 00:00:00,0.5745312417497962,25.71740112,20.72698489,0,0,1025.3113,0.09593885381572487,1
2015-01-16 01:00:00,0.5475213576388822,25.5979248,21.90136184,0,0,981.1144,0.12294873792663885,1
2015-01-16 02:00:00,0.534302636545152,25.45821533,21.63104039,0,0,959.4843,0.13616745902036909,1
2015-01-16 03:00:00,0.5228933990546611,25.32695923,21.49884916,0,0,940.8151,0.14757669651085992,1
2015-01-16 04:00:00,0.5117745076278329,25.24099121,20.94427508,0,0,922.621,0.15869558793768812,1
2015-01-16 05:00:00,0.523154777735841,25.21340332,20.32553721,0,0,941.2428,0.1473153178296801,1
2015-01-16 06:00:00,0.5284479252020627,25.21938477,19.05459928,0,0,949.9041,0.14202217036345832,1
2015-01-16 07:00:00,0.5918003240435631,25.84328613,20.73241414,0,0,1053.5691,0.07866977152195798,1
2015-01-16 22:00:00,0.6685791657784965,25.71645508,16.54141351,0,0,1179.2041,0.0018909297870245423,1
2015-01-16 23:00:00,0.5917694010571994,25.58474121,17.77609165,0,0,1053.5185,0.07870069450832162,1
2015-01-17 00:00:00,0.5592400083308726,25.44719849,18.48840548,0,0,1000.2899,0.11123008723464844,1
2015-01-17 01:00:00,0.5360151344184328,25.30410156,18.9595932,0,0,962.2865,0.13445496114708821,1
2015-01-17 02:00:00,0.5183142303427587,25.15163574,19.19316051,0,0,933.3221,0.15215586522276237,1
2015-01-17 03:00:00,0.5003835428111024,25.00460205,19.16232098,0,0,903.9817,0.17008655275441864,1
2015-01-17 04:00:00,0.49856104221953224,24.89354858,18.88256293,0,0,900.9995,0.17190905334598883,1
2015-01-17 05:00:00,0.5006074594554426,24.85683594,19.02354748,0,0,904.3481,0.16986263611007846,1
2015-01-17 06:00:00,0.5055941882386072,24.81969604,17.56237638,0,0,912.508,0.16487590732691382,1
2015-01-17 07:00:00,0.5148158383380497,25.67531738,19.85840669,0,0,927.5976,0.1556542572274714,1
2015-01-17 08:00:00,0.6051103473934735,26.78203735,23.41298351,0,0,1075.3486,0.0653597481720476,1
2015-01-17 09:00:00,0.6303461321088646,27.82262573,23.37594659,0,0,1116.6425,0.040123963456656475,1
2015-01-17 10:00:00,0.6335620615780551,28.67537842,23.63952783,0,0,1121.9048,0.036908033987466005,1
2015-01-17 11:00:00,0.6502917638764762,29.36589966,25.85703446,0,0,1149.28,0.020178331689044815,1
2015-01-17 12:00:00,0.6350430648419578,29.80336914,28.59585517,0,0,1124.3282,0.035427030723563235,1
2015-01-17 13:00:00,0.620499788794781,29.62416992,29.65849261,0,0,1100.5307,0.0499703067707401,1
2015-01-17 14:00:00,0.6088297226367017,29.13186035,28.9158906,0,0,1081.4347,0.06164037292881941,1
2015-01-17 15:00:00,0.5988062749461721,28.41100464,27.15675838,0,0,1065.0331,0.07166382061934895,1
2015-01-17 16:00:00,0.5938166738698077,27.75145874,25.35804594,0,0,1056.8685,0.07665342169571332,1
2015-01-17 17:00:00,0.5919330606569656,27.05129395,24.01747895,0,0,1053.7863,0.07853703490855546,1
2015-01-17 18:00:00,0.5873543197334122,26.22158203,22.35179301,0,0,1046.294,0.08311577583210883,1
2015-01-17 19:00:00,0.5980919906287462,25.76485596,21.2839294,0,0,1063.8643,0.07237810493677488,1
2015-01-17 20:00:00,0.5920824810159754,25.53585205,20.49317009,0,0,1054.0308,0.07838761454954568,1
2015-01-17 21:00:00,0.575339028377768,25.40340576,19.82966521,0,0,1026.6331,0.0951310671877531,1
2015-01-17 22:00:00,0.5484531417754146,25.29985962,19.65636335,0,0,982.6391,0.12201695379010646,1
2015-01-17 23:00:00,0.5153167784946152,25.22976074,19.44299044,0,0,928.4173,0.15515331707090585,1
2015-01-18 00:00:00,0.49271115877352345,25.1798645,19.25309876,0,0,891.4272,0.1777589367919976,1
2015-01-18 01:00:00,0.48168320292714795,25.13384399,19.87021049,0,0,873.3819,0.18878689263837312,1
2015-01-18 02:00:00,0.4642917120529735,25.09481201,19.95691097,0,0,844.9238,0.20617838351254758,1
2015-01-18 03:00:00,0.4561104432180636,25.07473145,20.20061666,0,0,831.5366,0.21435965234745746,1
2015-01-18 04:00:00,0.4517342295214052,24.99401245,18.9618962,0,0,824.3757,0.21873586604411588,1
2015-01-18 05:00:00,0.4462492495370108,24.90148315,17.66482447,0,0,815.4005,0.22422084602851028,1
2015-01-18 06:00:00,0.42783882792837014,24.8543335,16.1282936,0,0,785.2751,0.24263126763715093,1
2015-01-18 07:00:00,0.42712986040899503,25.56936035,18.15224941,0,0,784.115,0.24334023515652603,1
2015-01-18 08:00:00,0.4674596681144655,26.54271851,21.04631542,0,0,850.1076,0.20301042745105558,1
