datetime,nat_demand,T2M_toc,W2M_toc,holiday,school,nat_demand1,Jarak_Minimum,Klaster
2015-10-01 07:00:00,0.49661973869220954,25.5989624,23.84016832,0,0,897.8229,0.06303801853431612,1
2015-10-01 08:00:00,0.5723071701238485,26.63179932,28.82510312,0,0,1021.672,0.012649412897322798,1
2015-10-01 15:00:00,0.6205480677655857,29.54287109,26.54282254,0,0,1100.6097,0.06089031053906002,1
2015-10-01 16:00:00,0.6095953415559958,28.78487549,26.1584519,0,0,1082.6875,0.04993758432947015,1
2015-10-01 17:00:00,0.5904829803794264,27.63277588,25.21652312,0,0,1051.4135,0.030825223152900705,1
2015-10-01 18:00:00,0.6133729571272961,26.51540527,23.11530896,0,0,1088.8689,0.05371519990077045,1
2015-10-01 21:00:00,0.5982672005139328,25.63549194,21.41653192,0,0,1064.151,0.03860944328740712,1
2015-10-01 22:00:00,0.5776756694520985,25.48464355,21.35914721,0,0,1030.4566,0.018017912225572807,1
2015-10-01 23:00:00,0.5465925069081707,25.3689209,21.01866206,0,0,979.5945,0.013065250318354926,1
2015-11-01 00:00:00,0.5325256648564294,25.27050171,20.74193604,0,0,956.5766,0.027132092370096283,1
2015-11-01 01:00:00,0.5127880604516272,25.16906128,20.80437922,0,0,924.2795,0.046869696774898495,1
2015-11-01 02:00:00,0.4902852321595147,25.08928833,20.88498095,0,0,887.4576,0.06937252506701097,1
2015-11-01 03:00:00,0.4728699684756654,25.01564941,20.33541556,0,0,858.9606,0.08678778875086024,1
2015-11-01 04:00:00,0.4658588230002484,24.98214111,19.31498005,0,0,847.4881,0.09379893422627728,1
2015-11-01 05:00:00,0.46296459036943316,24.94185791,18.36965568,0,0,842.7522,0.0966931668570925,1
2015-11-01 06:00:00,0.441372829035242,25.04668579,18.80625884,0,0,807.4211,0.11828492819128367,1
2015-11-01 07:00:00,0.4448934049214728,25.82915649,21.24396746,0,0,813.1819,0.11476435230505289,1
2015-11-01 08:00:00,0.48193932592289845,26.98562012,25.27442938,0,0,873.801,0.07771843130362721,1
2015-11-01 09:00:00,0.5195347105021796,28.05263672,25.94789621,0,0,935.3192,0.04012304672434608,1
2015-11-01 10:00:00,0.5645662788378237,28.93520508,24.96657375,0,0,1009.0054,0.004908521611298067,1
2015-11-01 11:00:00,0.6020733556793672,29.6249939,23.46153865,0,0,1070.3791,0.042415598452841485,1
2015-11-01 12:00:00,0.6022101868383949,30.080896,21.90361453,0,0,1070.603,0.042552429611869225,1
2015-11-01 13:00:00,0.603765441937143,30.34645996,21.08088592,0,0,1073.1479,0.04410768471061732,1
2015-11-01 14:00:00,0.5981925208907385,30.34563599,21.12110141,0,0,1064.0288,0.03853476366421282,1
2015-11-01 15:00:00,0.5961143862043881,30.04091797,21.859912,0,0,1060.6283,0.03645662897786239,1
2015-11-01 16:00:00,0.577939431525508,29.32253418,23.35897553,0,0,1030.8882,0.01828167429898231,1
2015-11-01 17:00:00,0.5685315101564288,28.02776489,24.68105765,0,0,1015.4938,0.008873752929903111,1
2015-11-01 18:00:00,0.6041291231463319,26.71947632,24.5335225,0,0,1073.743,0.04447136591980627,1
2015-11-01 21:00:00,0.6175232374631126,25.84249268,23.8327224,0,0,1095.6601,0.057865480236586886,1
2015-11-01 22:00:00,0.5876719831387833,25.74157104,23.0873029,0,0,1046.8138,0.028014225912257662,1
2015-11-01 23:00:00,0.5657318187507212,25.59505615,21.71383312,0,0,1010.9126,0.00607406152419554,1
2015-12-01 00:00:00,0.5400794904087408,25.44799194,20.71974567,0,0,968.9371,0.01957826681778485,1
2015-12-01 01:00:00,0.5233406212171288,25.29989014,20.03641759,0,0,941.5469,0.0363171360093969,1
2015-12-01 02:00:00,0.4969356909441851,25.1819397,19.38203567,0,0,898.3399,0.06272206628234056,1
2015-12-01 03:00:00,0.4868544918265536,25.11611328,18.3414971,0,0,881.8438,0.07280326539997206,1
2015-12-01 04:00:00,0.4799670382965908,25.06435547,17.19428896,0,0,870.5737,0.07969071892993485,1
2015-12-01 05:00:00,0.48380069414159754,25.0118042,16.09437229,0,0,876.8468,0.07585706308492812,1
2015-12-01 06:00:00,0.500273540092813,25.01229248,15.39820954,0,0,903.8017,0.05938421713371267,1
2015-12-01 07:00:00,0.5702719976102522,25.78249512,18.44944331,0,0,1018.3418,0.010614240383726492,1
2015-12-01 23:00:00,0.6016066385907136,26.02736816,19.04214907,0,0,1069.6154,0.04194888136418795,1
2015-01-13 00:00:00,0.5643199338614768,25.88366089,19.53103816,0,0,1008.6023,0.004662176634951165,1
2015-01-13 01:00:00,0.5367610139610561,25.74315796,19.6964421,0,0,963.507,0.022896743265469532,1
2015-01-13 02:00:00,0.5181115808906211,25.63292847,20.07176444,0,0,932.9905,0.04154617633590452,1
2015-01-13 03:00:00,0.5068410079377962,25.5715271,20.4463092,0,0,914.5482,0.05281674928872948,1
2015-01-13 04:00:00,0.49186261002716336,25.52474365,20.10654939,0,0,890.0387,0.0677951471993623,1
2015-01-13 05:00:00,0.4972970498737658,25.45519409,19.09552294,0,0,898.9312,0.06236070735275989,1
2015-01-13 06:00:00,0.5214908032838501,25.44509277,17.9438547,0,0,938.52,0.03816695394267555,1
2015-01-13 07:00:00,0.5786521269147807,26.18972168,20.35111109,0,0,1032.0544,0.018994369688255075,1
2015-01-13 23:00:00,0.598289751071182,25.72945557,14.86382469,0,0,1064.1879,0.03863199384465632,1
2015-01-14 00:00:00,0.5604464325874009,25.60384521,15.33671894,0,0,1002.264,0.000788675360875235,1
2015-01-14 01:00:00,0.5460247095439337,25.50057373,16.13207424,0,0,978.6654,0.013633047682591992,1
2015-01-14 02:00:00,0.5353061057864363,25.39159546,17.07806966,0,0,961.1263,0.024351651440089328,1
2015-01-14 03:00:00,0.5284536697884624,25.31911621,18.2026352,0,0,949.9135,0.031204087438063244,1
2015-01-14 04:00:00,0.5231134044912399,25.26540527,18.35268518,0,0,941.1751,0.03654435273528578,1
2015-01-14 05:00:00,0.5267257715346211,25.19832764,17.98756124,0,0,947.0861,0.032931985691904586,1
2015-01-14 06:00:00,0.5456802788104453,25.15053711,17.68645145,0,0,978.1018,0.013977478416080324,1
2015-01-14 07:00:00,0.5943548927253491,25.90099487,21.5763172,0,0,1057.7492,0.03469713549882347,1
2015-01-14 23:00:00,0.6067286707173741,25.89464722,20.03328,0,0,1077.9967,0.047070913490848465,1
2015-01-15 00:00:00,0.5648159850083407,25.75344238,19.38819664,0,0,1009.414,0.005158227781815072,1
2015-01-15 01:00:00,0.5251620828941373,25.60134277,17.60904375,0,0,944.5274,0.034495674332388315,1
2015-01-15 02:00:00,0.512195512475775,25.44228516,15.5149793,0,0,923.3099,0.04746224475075067,1
2015-01-15 03:00:00,0.5058603337042462,25.24129639,13.44602246,0,0,912.9435,0.05379742352227945,1
2015-01-15 04:00:00,0.5031681393993558,25.07860718,12.89666481,0,0,908.5382,0.05648961782716988,1
2015-01-15 05:00:00,0.5079476352837875,24.96352539,13.39505674,0,0,916.359,0.05171012194273816,1
2015-01-15 06:00:00,0.5284682757049464,24.97808228,14.03898278,0,0,949.9374,0.0311894815215793,1
2015-01-15 07:00:00,0.5893261184587496,25.90999756,19.07768345,0,0,1049.5205,0.02966836123222394,1
2015-01-15 23:00:00,0.607144664330372,25.75591431,18.10998525,0,0,1078.6774,0.04748690710384629,1
2015-01-16 00:00:00,0.5745312417497962,25.71740112,20.72698489,0,0,1025.3113,0.01487348452327053,1
2015-01-16 01:00:00,0.5475213576388822,25.5979248,21.90136184,0,0,981.1144,0.012136399587643454,1
2015-01-16 02:00:00,0.534302636545152,25.45821533,21.63104039,0,0,959.4843,0.02535512068137369,1
2015-01-16 03:00:00,0.5228933990546611,25.32695923,21.49884916,0,0,940.8151,0.03676435817186452,1
2015-01-16 04:00:00,0.5117745076278329,25.24099121,20.94427508,0,0,922.621,0.04788324959869272,1
2015-01-16 05:00:00,0.523154777735841,25.21340332,20.32553721,0,0,941.2428,0.036502979490684706,1
2015-01-16 06:00:00,0.5284479252020627,25.21938477,19.05459928,0,0,949.9041,0.031209832024462925,1
2015-01-16 07:00:00,0.5918003240435631,25.84328613,20.73241414,0,0,1053.5691,0.03214256681703742,1
2015-01-16 23:00:00,0.5917694010571994,25.58474121,17.77609165,0,0,1053.5185,0.032111643830673775,1
2015-01-17 00:00:00,0.5592400083308726,25.44719849,18.48840548,0,0,1000.2899,0.0004177488956530473,1
2015-01-17 01:00:00,0.5360151344184328,25.30410156,18.9595932,0,0,962.2865,0.023642622808092817,1
2015-01-17 02:00:00,0.5183142303427587,25.15163574,19.19316051,0,0,933.3221,0.04134352688376697,1
2015-01-17 03:00:00,0.5003835428111024,25.00460205,19.16232098,0,0,903.9817,0.05927421441542324,1
2015-01-17 04:00:00,0.49856104221953224,24.89354858,18.88256293,0,0,900.9995,0.06109671500699343,1
2015-01-17 05:00:00,0.5006074594554426,24.85683594,19.02354748,0,0,904.3481,0.05905029777108306,1
2015-01-17 06:00:00,0.5055941882386072,24.81969604,17.56237638,0,0,912.508,0.05406356898791842,1
2015-01-17 07:00:00,0.5148158383380497,25.67531738,19.85840669,0,0,927.5976,0.044841918888475996,1
2015-01-17 08:00:00,0.6051103473934735,26.78203735,23.41298351,0,0,1075.3486,0.045452590166947804,1
2015-01-17 13:00:00,0.620499788794781,29.62416992,29.65849261,0,0,1100.5307,0.060842031568255295,1
2015-01-17 14:00:00,0.6088297226367017,29.13186035,28.9158906,0,0,1081.4347,0.04917196541017599,1
2015-01-17 15:00:00,0.5988062749461721,28.41100464,27.15675838,0,0,1065.0331,0.03914851771964645,1
2015-01-17 16:00:00,0.5938166738698077,27.75145874,25.35804594,0,0,1056.8685,0.03415891664328208,1
2015-01-17 17:00:00,0.5919330606569656,27.05129395,24.01747895,0,0,1053.7863,0.03227530343043994,1
2015-01-17 18:00:00,0.5873543197334122,26.22158203,22.35179301,0,0,1046.294,0.02769656250688657,1
2015-01-17 19:00:00,0.5980919906287462,25.76485596,21.2839294,0,0,1063.8643,0.03843423340222052,1
2015-01-17 20:00:00,0.5920824810159754,25.53585205,20.49317009,0,0,1054.0308,0.032424723789449716,1
2015-01-17 21:00:00,0.575339028377768,25.40340576,19.82966521,0,0,1026.6331,0.015681271151242293,1
2015-01-17 22:00:00,0.5484531417754146,25.29985962,19.65636335,0,0,982.6391,0.011204615451111066,1
2015-01-17 23:00:00,0.5153167784946152,25.22976074,19.44299044,0,0,928.4173,0.04434097873191045,1
2015-01-18 00:00:00,0.49271115877352345,25.1798645,19.25309876,0,0,891.4272,0.06694659845300222,1
2015-01-18 01:00:00,0.48168320292714795,25.13384399,19.87021049,0,0,873.3819,0.07797455429937772,1
2015-01-18 02:00:00,0.4642917120529735,25.09481201,19.95691097,0,0,844.9238,0.09536604517355218,1
2015-01-18 03:00:00,0.4561104432180636,25.07473145,20.20061666,0,0,831.5366,0.10354731400846207,1
2015-01-18 04:00:00,0.4517342295214052,24.99401245,18.9618962,0,0,824.3757,0.10792352770512048,1
2015-01-18 05:00:00,0.4462492495370108,24.90148315,17.66482447,0,0,815.4005,0.11340850768951488,1
2015-01-18 06:00:00,0.42783882792837014,24.8543335,16.1282936,0,0,785.2751,0.13181892929815553,1
2015-01-18 07:00:00,0.42712986040899503,25.56936035,18.15224941,0,0,784.115,0.13252789681753063,1
2015-01-18 08:00:00,0.4674596681144655,26.54271851,21.04631542,0,0,850.1076,0.09219808911206018,1
2015-01-18 09:00:00,0.4982681905383973,27.40810547,22.17355607,0,0,900.5203,0.06138956668812834,1
2015-01-18 10:00:00,0.5269569605808926,28.2159668,23.58380826,0,0,947.4644,0.03270079664563308,1
2015-01-18 11:00:00,0.5559587494695425,28.89492188,25.06420309,0,0,994.9207,0.0036990077569831747,1
2015-01-18 12:00:00,0.5576262073409458,29.33995972,25.97951252,0,0,997.6492,0.002031549885579853,1
2015-01-18 13:00:00,0.5726906518223295,29.50893555,26.74629275,0,0,1022.2995,0.013032894595803812,1
2015-01-18 14:00:00,0.5624229369845762,29.40630493,27.31046569,0,0,1005.4982,0.0027651797580505733,1
2015-01-18 15:00:00,0.5448451137281437,29.00698242,27.58407857,0,0,976.7352,0.014812643498381961,1
2015-01-18 16:00:00,0.5286932312638482,28.21395264,27.01181687,0,0,950.3055,0.030964525962677514,1
2015-01-18 17:00:00,0.5131668975908916,27.30303345,25.64387776,0,0,924.8994,0.04649085963563404,1
2015-01-18 18:00:00,0.5325575656447333,26.45772705,23.39971478,0,0,956.6288,0.027100191581792332,1
2015-01-18 19:00:00,0.5527194138664049,25.99984131,21.78695301,0,0,989.6201,0.00693834336012078,1
2015-01-18 20:00:00,0.520578208510397,25.76397095,20.80552697,0,0,937.0267,0.03907954871612862,1
2015-01-18 21:00:00,0.5120798873963286,25.60616455,19.49732345,0,0,923.1207,0.04757786983019707,1
2015-01-18 22:00:00,0.47726262146744614,25.45690308,19.25985222,0,0,866.1484,0.08239513575907953,1
2015-01-18 23:00:00,0.4701423899630587,25.33364258,20.79056686,0,0,854.4974,0.08951536726346698,1
2015-01-19 00:00:00,0.5113719587915151,25.22017822,21.60825648,0,0,921.9623,0.048285798435010574,1
2015-01-19 01:00:00,0.4967357915600048,25.15877686,21.90149615,0,0,898.0128,0.06292196566652086,1
2015-01-19 02:00:00,0.47736626847312313,25.10286865,21.72727585,0,0,866.318,0.08229148875340253,1
2015-01-19 03:00:00,0.4676766790326019,25.07506714,21.7659246,0,0,850.4627,0.09198107819392376,1
2015-01-19 04:00:00,0.4613134495679093,25.053125,20.63897174,0,0,840.0504,0.09834430765861635,1
2015-01-19 05:00:00,0.4686395694933617,25.01448975,19.33034237,0,0,852.0383,0.09101818773316395,1
2015-01-19 06:00:00,0.5028270087474163,24.99706421,18.28109044,0,0,907.98,0.056830748479109405,1
2015-01-19 07:00:00,0.5455318362533759,25.47481689,19.95087359,0,0,977.8589,0.014125920973149797,1
2015-01-19 22:00:00,0.6019558972212824,25.43615112,17.37325836,0,0,1070.1869,0.042298139994756734,1
2015-01-19 23:00:00,0.5638469832854537,25.33999023,19.08527548,0,0,1007.8284,0.0041892260589280195,1
2015-01-20 00:00:00,0.4977531333663179,25.23363647,20.328015,0,0,899.6775,0.061904623860207786,1
2015-01-20 01:00:00,0.4664120755606228,25.0743042,20.61008223,0,0,848.3934,0.09324568166590286,1
2015-01-20 02:00:00,0.4436822138804853,24.94054565,20.34889122,0,0,811.2,0.11597554334604038,1
2015-01-20 03:00:00,0.4318569216643754,24.88048706,20.03052511,0,0,791.85,0.12780083556215027,1
2015-01-20 04:00:00,0.4321197059358445,24.85350952,18.90652462,0,0,792.28,0.1275380512906812,1
2015-01-20 05:00:00,0.4486521978054213,24.77041016,17.04095932,0,0,819.3325,0.11100555942110435,1
2015-01-20 06:00:00,0.4825880363976994,24.73375854,15.06700081,0,0,874.8625,0.07706972082882624,1
2015-01-20 07:00:00,0.5651131756855858,25.64107666,17.80294866,0,0,1009.9003,0.005455418459060168,1
2015-01-20 22:00:00,0.6151501732665039,25.82558594,13.26636874,0,0,1091.777,0.05549241603997823,1
2015-01-20 23:00:00,0.5528476281458333,25.62828979,13.5151572,0,0,989.8299,0.00681012908069234,1
2015-01-21 00:00:00,0.4841115740460076,25.47774658,14.29353558,0,0,877.3555,0.07554618318051809,1
2015-01-21 01:00:00,0.459483493236544,25.37243042,15.80571905,0,0,837.056,0.10017426398998164,1
2015-01-21 02:00:00,0.45718547533885734,25.23970947,17.43192727,0,0,833.2957,0.10247228188766833,1
2015-01-21 03:00:00,0.4545097814417104,25.10378418,18.24404116,0,0,828.9174,0.10514797578481527,1
2015-01-21 04:00:00,0.4593963466386103,24.97963867,17.13346111,0,0,836.9134,0.10026141058791538,1
2015-01-21 05:00:00,0.47742689219342493,24.85292969,14.8518376,0,0,866.4172,0.08223086503310073,1
2015-01-21 06:00:00,0.5073179919468233,24.85125122,13.14742507,0,0,915.3287,0.05233976527970241,1
2015-01-21 07:00:00,0.6086686908796503,25.41079102,14.34301067,0,0,1081.1712,0.04901093365312459,1
2015-01-21 20:00:00,0.6192139181305992,26.02590332,13.0513486,0,0,1098.4266,0.05955616090407356,1
2015-01-21 21:00:00,0.6068167951172483,25.87807617,12.70237445,0,0,1078.1409,0.04715903789072262,1
2015-01-21 22:00:00,0.5944733900979954,25.7506958,12.82870928,0,0,1057.9431,0.034815632871469715,1
2015-01-21 23:00:00,0.5436324559842457,25.60064087,12.61523971,0,0,974.7509,0.016025301242279966,1
2015-01-22 00:00:00,0.5219863655297439,25.44793091,12.7108607,0,0,939.3309,0.0376713916967818,1
